ID,ITEM1,ITEM2,PAIR_COUNT,ITEM1_COUNT,ITEM2_COUNT,LIFT
3086,b7f57ad80ce7604cc532b7a9d93fdc9b0658f4ffdc93036af76b687dd9c7bd98,f865f0dd892c1eb5e80f66ef9bfe534d836ab97f27f45ae626fea74ae0afeeea,10,1653,728,5.791052
3087,4c3dc7d1939a786f099795c6c08245514badf09f39184517f921999ff62df18a,d2e6e9a2ed5583d2bd0d5fea299ebd691ba9f7bf59688a4aa259aac6f8207306,52,4799,6958,1.085250
3088,4de7e35797e9502ea8c94661380b6508ea96d7c9a075a97749bedf6ee9b7aad4,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,7,467,6916,1.510386
3089,8ff2d9b6abb61b13162daf8c34ec9a759b2b278cab3f7ce79aeeb94e526225ab,a5362db89d997c0f49ae649af8f1f9a098e45a374d8cb112575a4dcc9b25e2cb,21,4494,2716,1.198997
3090,6b4b021061f2870cd68968d52c08b392f783214e67d1d175213a0a114bacdafc,b246568e626cb17021eda0bda5427fa9ceb3f8eea824318d456c2021dca8ac01,6,1968,1883,1.128334
3091,a45deab02cca0f0b3542910c096d42226a66130e6bf68d640b3270ab1b4f2916,b0ce09d860e87784c5b6ff756d5c69d2462b1f2ab1418499139702c448a8d290,32,3485,1536,4.165985
3092,34118ec0a6ee088e192fdf46308b702a838e52223829aa3764e8c8ab617c46e3,aa0cf80730808e3b6cbe024964ca74b8db3e4a5ddcf2a393b681b38e63bbe09b,192,2090,1481,43.227646
3093,29bcf829ef14a7b44c24630cb3430e5eab346b7a7911a07a8895aa9c6d8b3683,5a7672762401c638088791e8d25fdb13c8dd46b84a270272f6317972fc292f8b,10,1322,1558,3.383474
3094,a8d8c3c8d56e3939e2f74e5ed488e0ac2049183ee7718360e4bcca14334b9e34,e59d7384acdd0908b6f346ffcab8f078e556a9f01eb24037c12ddde99fae1bf1,7,1607,2389,1.270655
3095,529aa00339d1b7fb7344d0e1f6799a1ae4b6a267ef4c96a5c95a68ac0677d0eb,fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,33,2411,2988,3.192257
3096,2659c467efe7255603c5a49a7f180d2d756f12b4638e168c1b5d9a0b6ceda2d1,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,16,1615,4111,1.679429
3097,b0ce09d860e87784c5b6ff756d5c69d2462b1f2ab1418499139702c448a8d290,c84c911409b77b376d0a9e1b58f305c82ffc0196002322ce33cbc5220d76f50c,8,1536,2501,1.451265
3098,2574d1d5234705005c7b14e459bb756ef98191153662f23cca91c34ac4991a0d,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,10,1299,2746,1.953674
3099,2766f4e25ba6494a8c044a4884a566fd2f9609fa16a1f3d43d667f0a267a7e38,ec3f53f2ebb18b4d9f120bf42524281cbfda3f371f3a555628e84d2ed87a032e,7,2208,1095,2.017653
3100,12ec004946dd4bae8fdbd875571ba82624869761dadbb91040d3be980b2dd29b,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,103,9776,7170,1.024044
3101,2df37d5e60ac97350d4dddec30e37a5ece70fa1389dde6fc1257f9b0c1511882,863d645f27d53cec086227fbce3121ccfa340061e23929c96bcc1d720fdff1cb,289,6211,6171,5.254634
3102,0a19e714ce4bbedb190a469b9d1451b1c01275cac6fa34dad4bb02e407e61a6f,ba3b2ab0c3cad1786b48891c809546164611ead574ec99cd27a800a3a30468b0,23,2635,3322,1.831088
3103,26dbd8a196bd051a02f1f67b1f9e84de380c9a79b472afe1f276a69c95853e55,4de7e35797e9502ea8c94661380b6508ea96d7c9a075a97749bedf6ee9b7aad4,7,2269,467,4.603715
3104,19e3b59ee9f4d4ddee9912fd88ee5cb491482215cb29e4882146a98f68309544,6b4b021061f2870cd68968d52c08b392f783214e67d1d175213a0a114bacdafc,10,1764,1968,2.007419
3105,5a210bc5f062bf6c3471981fc722c22fddf96c83ba1756292c7bbf164b74f084,95d7d0377fbe240a55520e7344206420448fb0edefacfa39c313cb39535ce032,11,2473,2350,1.319054
3106,72aa41ed39891fdd2fa15a5d81e53e3570337f9720f7028e8425065a98e2fc2d,a0f1d0f4cf7104c57c003a5a40fd645a0cda033be9acc6fd03ba0c98c75dd8ea,8,1280,1751,2.487457
3107,267065b655be510edf71ec0f9e2c690cc048c175a95037218b8edf04d21aeeae,c1b277711ebb36dbb57ea6dac9348d683ebc4ccd689953c820bdd4ddae262ca7,6,1144,3411,1.071532
3108,65e54e3d6a82ebdbb71b2b9078d3dd27dcf37c1f829a0477fd9ff5300d62d9d1,ae2a5a40f36969e889122c18bab856773742e03dd16ab33d623b57f73afcbac3,6,2099,989,2.014208
3109,0879d270604fe348d2c5ff1610a665d66cdcc1c62e1afd62d412799dc5149ce8,1f5179e68310afd8cbdf69cd177318eba00181a9732b0cd8f8880c25c5bdbf51,68,4662,2216,4.586999
3110,5f3730821460ebfee01c2bdc028960aaf0c79dad1a8dcccbcbdb391cb99c0f4a,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,23,1215,1930,6.835274
3111,7a2d229d4004712733a778470ce7d9a43bdc669d678a0d748d4a21c040096f35,7eaeef54a7423fe503f27b9783b29ff3f6bb358043576c35fa39a0de50c900e7,14,1477,1782,3.706821
3112,14e0acfa4cc4b07fae954357d84e5e2e8146f8bb1fe4c59522dc8bb1ed521d33,72aa41ed39891fdd2fa15a5d81e53e3570337f9720f7028e8425065a98e2fc2d,18,1738,1280,5.638642
3113,614920bd8120b8f56e154d4b3324e432895be6c9233ed22c66e88a2832b54dab,72de1aba238e68857c570644ce7a1640df7f97e82e7413ec0bfb2f2de85912a1,10,1962,1766,2.011278
3114,36717e84e04ec618b2c47bfa99624a8268e0388ea661f464a015d3cbb3699463,dbbc46515ab1175b6a0d6aaaf95c7e1aa3b18f68dfc759bd7c7fdd8423871fe2,19,2832,2823,1.656194
3115,56141b13b715b757bfa3fccb83cae45d1b121a179321a97faddc23661acc9528,706dfc42061db45654bf591ffc89849586456489002e28538b7f47836f8744c9,9,2752,1162,1.961326
3116,005ee88ad0a4d580affd599d79b8fef64be180a782cacb5118f9ecac2772b049,ae2a5a40f36969e889122c18bab856773742e03dd16ab33d623b57f73afcbac3,6,1045,989,4.045763
3117,6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,803419a86fae10720ab0b85d092036687e237ef121cf90bc058819938d89d097,781,5595,6399,15.201995
3118,d5686e71cfc9a71c374cc862cab864af347b54e087be1775252b038b96e94640,de8d0880a3e3656b3db963677724b77988033b5775773b5bfcc63d4f48154a04,30,3061,1902,3.590948
3119,dd5f2227014e3cac07caa5fdc6e8651cb88104530d401c3cda67a303f5d92604,f4736bcac36f0ba96ac30a4442e2abd30cc9af49bc7075759276f35dce07958e,17,1430,5107,1.622216
3120,5e51257163e12184ada71e9c5c7e3779cc32d54ba8faa9d0f269720142a965cf,865ae9f08fc9ed1dc1f01a7d417fc5fa221933593c19760c83de2ae68bd3c478,25,2849,1363,4.486560
3121,a9a22ebcfd93353e4a74ac9dbc570bcabda07683c95245ddd1882865a4d0c8ec,dbbc46515ab1175b6a0d6aaaf95c7e1aa3b18f68dfc759bd7c7fdd8423871fe2,30,1986,2823,3.729004
3122,beb7c27c3bd5599e2482d283ede34c16e3d0c7f0ad45be1c52f9b635d2f346da,fcb4860524f4b3f5503a6f6096ade548f01e2374b5f082189b19ceb5eba54487,7,3018,1561,1.035470
3123,a639fd805824b8b347bcd968102a7fb801f8794961013c24d2fa4ed2a42fd8d7,f2ff372b8809071c42b5ac386dfa059d59870bcca4b1c116055d60fe169a7115,14,976,2179,4.587571
3124,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,78f3ccf0ce9992ec975f3c484219a5e7ef1f721055990ed108761b38e0b6eef4,6,3059,1329,1.028510
3125,2766f4e25ba6494a8c044a4884a566fd2f9609fa16a1f3d43d667f0a267a7e38,65e54e3d6a82ebdbb71b2b9078d3dd27dcf37c1f829a0477fd9ff5300d62d9d1,7,2208,2099,1.052563
3126,3bb9b439b84a4a433288c29bc34558981969f9d5ceb39e04617a63a02a790991,7640268136f5b274e25f4611483b26656d19c5fb7006a703a455e541e36558ec,530,8782,6088,6.908274
3127,16a5d6e00a85df461ba80e574a02a72b0fa1f325b3979b42fe2f3a0d1cbe1b7c,f4736bcac36f0ba96ac30a4442e2abd30cc9af49bc7075759276f35dce07958e,14,1532,5107,1.246996
3128,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,d2e6e9a2ed5583d2bd0d5fea299ebd691ba9f7bf59688a4aa259aac6f8207306,36,2897,6958,1.244604
3129,073fab5e8fccd9d7ddd909d3c882a872a4ae8380b77bd379d36c84936762f190,949d5863ea647927db81cf760d03933c988d9c1f2650f28c66adfff63105c61a,11,2797,1809,1.515038
3130,49e1dc9cbdf93b5ccbaa301ae422ae961e0d62a44af9744b5862078a1a54e148,5dbea717d3f1e3431c11d0c5fb8d4694648b306fd83f4bf1226a537131804786,18,1946,1663,3.876138
3131,1d21ad09099a5a6a15f625b540b5bd259c8e9746d05a9f801524bc4a48c1f968,80e8e7e18f27159d88b5b8f98a5ddbfd1aabfca7b8628da50bfeaed32f66259c,8,2106,2232,1.186039
3132,b246568e626cb17021eda0bda5427fa9ceb3f8eea824318d456c2021dca8ac01,ea7105cbf302c2a5fb0906f6224cc6e11b632da94cf54a4fe5667ed3a5460631,7,1883,1766,1.466962
3133,2ef232efc78dcb7f1b801d6933e7f9c76a512585902ebd849ba038c1a74b44c8,ce084f0bebbf24273118172d1844a02402a9ac40f7c8250726424e9b05ab432e,6,1772,1672,1.411279
3134,56141b13b715b757bfa3fccb83cae45d1b121a179321a97faddc23661acc9528,ab2421f49cfcca40d7b270a8258698dea6f36c5b492600eee9e239e67c051b8d,10,2752,1225,2.067175
3135,56a6972024ec538baf8b0695aa9cc6fcf347f5dbe3c5238f7f6171b75fac81b3,c62772b3bf43bafc30d89276129d4fc6e14ac824083eb9ff18df170eb6d1c5a9,63,2168,2308,8.774194
3136,5e51257163e12184ada71e9c5c7e3779cc32d54ba8faa9d0f269720142a965cf,c84c911409b77b376d0a9e1b58f305c82ffc0196002322ce33cbc5220d76f50c,61,2849,2501,5.966030
3137,803419a86fae10720ab0b85d092036687e237ef121cf90bc058819938d89d097,a8d8c3c8d56e3939e2f74e5ed488e0ac2049183ee7718360e4bcca14334b9e34,18,6399,1607,1.219850
3138,1c0408bf90f62d263d8af54713f205b4fcb5613185c36e6e88748d86204ac4d2,e59d7384acdd0908b6f346ffcab8f078e556a9f01eb24037c12ddde99fae1bf1,27,2003,2389,3.932135
3139,232247fa7953669d85b54088b2f236766342d1ce96f978496e46a7d55e87e747,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,12,1844,2746,1.651511
3140,5fa088c1a3a357f5b5bbf991ffe4be83ae6b34a5173a4640ea8c1f6e288a3be3,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,7,1287,2311,1.640141
3141,478e3e0cfa7ea2ef5832801cc7c0d289295ac7775eedcdeb0e9f4974df2de34a,dab31e4c3aa779e9fb08a2600e2989d6d2b9a6b694dc835a233f23c4296766e4,8,5507,819,1.236098
3142,14a97d22f1379cae45966267639bb1b8c95aecf1e5a15c6a1067bf784ec36206,942da1e81bb0a4ff1ba51dc5cadfc7d2ff7ca25ef647d5010342863b331183f5,1026,13407,25836,2.064202
3143,1426757b09bf9657310dd48357109c9e5535f54a366915bad5a2dca785287660,1c0408bf90f62d263d8af54713f205b4fcb5613185c36e6e88748d86204ac4d2,79,1310,2003,20.981504
3144,43e6aa69a4ad0b1ed6756a1e1b8e4c2b31dc034b72361ee441a781454edca102,e00368e78ca98edca30b8f4f5826c63028ab41479b7dd0d1d8017fde163f1c20,60,2142,1673,11.668031
3145,197ce5e499a6ac916c4e2c97e2e747ee6f1ea6378e752a38c26fa2537f8891d3,7654fa6f1bd11668ebdfe1253b88ebc83ada2d7b817e4fdafc646d888e5c4556,6,1381,1287,2.352560
3146,394add7c80c8885edd2682212c672532c2ff470107bcb6ca5933293a21e6a3e1,dda28166ea8fb794de43d397332cb49788318ad1f25fe33d7d7499eafa958703,6,563,3257,2.280273
3147,93ca4748e8f6d7759604344391197ef16e1b53ca5cf40df75430908c5140946f,fcdafeda1fcdd916dd255a49734a80e2e20c2ad59b09e2dc4e9fd01071074c64,31,2424,1498,5.949480
3148,05a0ec3f4666ecabebfffda7e214c1de430a6a8c64dd7b9e93dc19abce6fb613,2ee3d7c1cb1977da02fbc5b68ea5cdde08bdb9d9bfa5d02761fe3850e3c7df9f,10,1019,1465,4.668205
3149,5f535b09b458c2243e3f002718e679048a5469b8145cc8ac92114e16164acf14,7ecbb9b340a3d212aee6d2dc8083d114b20ee9a80555842fe88bf349e4ab663f,17,1343,6468,1.363844
3150,ad5252189d321cc6851e2886169bbc6b75ac7f278d097f1af853630eb99a1968,ae2a5a40f36969e889122c18bab856773742e03dd16ab33d623b57f73afcbac3,14,2594,989,3.802975
3151,4a785eb19c7c90d2fec4eb88b9a94c3927ebbdeab355ae6ad571f0dcd2ad34ff,cf239c3e508fd21eaebe4c5760cb08f2631f35189b46540c6c36116cd80e0122,94,10432,3530,1.778883
3152,0c2964149abd29fd2d3395a858050805eb4a24446e745d9ea6c60f5e755790d8,97ae0e13ebb542da3508485dc5827320b77f24ef77bd568c96a52c618fced328,89,2628,3561,6.627571
3153,4c3dc7d1939a786f099795c6c08245514badf09f39184517f921999ff62df18a,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,22,4799,3059,1.044370
3154,478e3e0cfa7ea2ef5832801cc7c0d289295ac7775eedcdeb0e9f4974df2de34a,8ff2d9b6abb61b13162daf8c34ec9a759b2b278cab3f7ce79aeeb94e526225ab,62,5507,4494,1.745843
3155,1f5179e68310afd8cbdf69cd177318eba00181a9732b0cd8f8880c25c5bdbf51,49e1dc9cbdf93b5ccbaa301ae422ae961e0d62a44af9744b5862078a1a54e148,22,2216,1946,3.555264
3156,2ee3d7c1cb1977da02fbc5b68ea5cdde08bdb9d9bfa5d02761fe3850e3c7df9f,fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,7,1465,2988,1.114401
3157,1a88c3b60a341a171610786db5cbaa5803960218f32189435fff228b1ca8bc83,f307540a042e29f69fb769ab9f6fa4fb08125a5ec6648816a85bbd09f140fa31,6,2039,1594,1.286493
3158,a3df705a2dffa05976b853e19106b1b43a66f606775f91d9c63df096fab099ec,beb7c27c3bd5599e2482d283ede34c16e3d0c7f0ad45be1c52f9b635d2f346da,28,4896,3018,1.320563
3159,6a5510d67060af52da80ac4af48483940eface74eb744f6cd379e7d84e3e6991,d5686e71cfc9a71c374cc862cab864af347b54e087be1775252b038b96e94640,137,2217,3061,14.068678
3160,7a2d229d4004712733a778470ce7d9a43bdc669d678a0d748d4a21c040096f35,e7b3ced7305e15831a363c810e5caa9e2fdc23023048de58dec1d05517794427,13,1477,1691,3.627280
3161,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,f3f66b393a035be51e0bb0f684ea532047d5a12c0920feb5d15c3f884f0fb44b,14,6916,1371,1.028957
3162,8fc59da218720f692ccd6f66edd3884f89e9054a801064632e8a18818e06399c,a0f1d0f4cf7104c57c003a5a40fd645a0cda033be9acc6fd03ba0c98c75dd8ea,6,1614,1751,1.479529
3163,3266f5df33cd7915393c756fa33b71b8f70807d78b1a8e26b2db32990aa98fb2,f3f66b393a035be51e0bb0f684ea532047d5a12c0920feb5d15c3f884f0fb44b,8,1433,1371,2.837711
3164,608c957b9ce46c6704133e3d974440448f4708d6e0d3cf038a86214d37dd2924,810c2f58f057e81eaeb1c2dca1db49da64bbbb7671349da358b7d0e4e49d2bf8,10,3402,1867,1.097193
3165,206fa67423da964f24675baca7aa92c330978aff58ada68429f699c3cf5a9312,3c319f7e97b67f70d66733463a88350e3084dda35e84ec8f2809b84330fca566,10,1285,3730,1.453951
3166,271514e2711e13d0826c5498d11aeff927d0a88689e3960ff6a7520e3e52b1d2,2dafff8fb5c89589c6e387c525f00a609d08b8acc3fd651e5e42871c12ce5822,17,1868,5260,1.205724
3167,6ed86a1f30544599a562e45a8895512c1aa634ada1a42d839be959585608a6be,ba3b2ab0c3cad1786b48891c809546164611ead574ec99cd27a800a3a30468b0,11,1545,3322,1.493572
3168,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,3bb9b439b84a4a433288c29bc34558981969f9d5ceb39e04617a63a02a790991,317,12783,8782,1.967863
3169,8e4941a8b12078b60050d32df3ded9da2648265c45787949408b8eac39d16c8c,e43d72ab26a7ef64c17a60755323ff192e1b66e5cb03a1d47cd19cb87c2305a9,17,2326,1098,4.638725
3170,75ba13a01e61f614f72c749cbe444d6a573d0984dca3327d52161b5016ac5b03,ab2421f49cfcca40d7b270a8258698dea6f36c5b492600eee9e239e67c051b8d,8,1089,1225,4.179148
3171,7654fa6f1bd11668ebdfe1253b88ebc83ada2d7b817e4fdafc646d888e5c4556,97526c73ec9b0b4b1884769f1d1ffcca941f58c502dbac631a5edd4a9b043089,11,1287,4546,1.310227
3172,0e256d9b54e4435ba9b5f6602954895ed0359af2fbc049754df011e350a176cd,8de9df7a861349c54bb7d1c526d8b110444d5170a898d7ca2fcebb1fcc5b13e2,6,1491,1462,1.918174
3173,b38ab14abf313ba3a0377ded6dc03eab0359e1568bf9c7d5a67aaac4edc876ba,b3d0bde7920e053da68de3cd8e350bd32da6cde38f305a15ab9dc2a1f18071ef,11,1496,1534,3.340393
3174,4453ad74528ab5a585fd69946e7ffd961cb739166b16c9a98460e30ea24a65e5,f18f290747a3b335f1e3453c995abbcbf049c974f6ff3a35e68946625f9616d9,8,1070,1837,2.836343
3175,106862008bd46faf8e681703d8dd5ef0d94f3a63c04b4a01d83006eb43601fd1,66c2893bbb2e99c265ee8999ebbad24f2e04fcbd9f5df7ce1e45490675d4dff4,12,1465,1774,3.217746
3176,16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,99b798ca9201dbf08894c6544fcdae4d1f61057bcbff0876e2b19a6b4d35cd39,101,10374,1431,4.741298
3177,1fb1081fa74a45e18db8223e150ddf7ab1b6953b9d837a4f056f5b31df981c4c,3e2c3d07859dbc0fc23919c3c1ebf6132457c68d79221eb482c49673ae849854,20,2321,2039,2.945096
3178,97526c73ec9b0b4b1884769f1d1ffcca941f58c502dbac631a5edd4a9b043089,9abbf73c7a91bfb3386bf812eeb98bd21ff5f90e5c4a829376c5097093ccf335,11,4546,1427,1.181683
3179,1e87fbedcad92c319711955ce017425e1778fb3768a98321a4cdba8755eeec76,b7f57ad80ce7604cc532b7a9d93fdc9b0658f4ffdc93036af76b687dd9c7bd98,10,3136,1653,1.344351
3180,5dbea717d3f1e3431c11d0c5fb8d4694648b306fd83f4bf1226a537131804786,ebf2c32994e65a9984fc5397842a336422f8af793ec1f9627beeed5cb2ff5aad,20,1663,2409,3.479066
3181,16a5d6e00a85df461ba80e574a02a72b0fa1f325b3979b42fe2f3a0d1cbe1b7c,b5dcda86ad161dcef537ce92b90beabadff84b64aa6b23146cb27015aeeea7bc,6,1532,1679,1.625562
3182,5f3730821460ebfee01c2bdc028960aaf0c79dad1a8dcccbcbdb391cb99c0f4a,fdc00921dd992eadee2ccd7d5b49667120c1df228373fbcec1822fa03dab9c71,11,1215,1208,5.222894
3183,011b0da93c663d6b960560cd25c3e069bcb52d9bbe3c3fa798625a56994a0166,e98f3db4effe5028ca5fee4cb52285aadd46b4c64e1dbf5f795952d97ab8982c,102,4856,3356,4.361755
3184,ee9af63abbc01197bd4dddcbf530cf3a9a332f5afdeca532a9d6a7e1f91bf32d,fd15e86ceaa32ecf9e8311a8cfd55f4bcbe8a3bdbeb2e0a02428167e447f455a,37,3896,1655,3.998955
3185,56a6972024ec538baf8b0695aa9cc6fcf347f5dbe3c5238f7f6171b75fac81b3,687e76ba74031be199fb48d468f4757828d42d4008d80c27f57f9adfddf74fb7,22,2168,3810,1.856095
3186,5dbea717d3f1e3431c11d0c5fb8d4694648b306fd83f4bf1226a537131804786,f58da894586ab194e3cd357eee035b74830706f15a2de04643b4a1c64a5aa435,11,1663,1860,2.478273
3187,6b4b021061f2870cd68968d52c08b392f783214e67d1d175213a0a114bacdafc,abb87bdb518badcf33fc455e513be6903c6f7d877828e5c811bf4dff79771ef0,24,1968,5745,1.479305
3188,88b3eb994e047ecd49628eb0fbccb6100b6baaff8c77023a3e59dcf50c8dd446,f0fca808a612585ba7671619656e224be0a923495223788ba60f6035a2776a5b,12,1282,2251,2.897874
3189,478e3e0cfa7ea2ef5832801cc7c0d289295ac7775eedcdeb0e9f4974df2de34a,969d998e4ea5cee32546ba9970a6355582007460de0c4c123742eaa85129dc5b,126,5507,13215,1.206563
3190,56141b13b715b757bfa3fccb83cae45d1b121a179321a97faddc23661acc9528,d0189a0a485e59c06c4241ac2fdf4f6435278df917797e918ed7edde4c388072,9,2752,1646,1.384605
3191,1c3b10fc6f432b1d7a1e355c04dc6a29ab41d29e704c42996075babdd83870be,95d7d0377fbe240a55520e7344206420448fb0edefacfa39c313cb39535ce032,9,1454,2350,1.835575
3192,b895c87972fff56347b311c7059301527d7c0e44eb0243277652ddb04975eac9,ea889ff89d4b38e1bde8b8947ba1efb01f3b4679f7bf62abcb8d33913e84bcb7,13,1425,5127,1.240015
3193,3a6d26591a16b53f4024b29c0897155ee9825bdb6ae30eff19578b6be1819135,eea78ca46e6ae70b892f283cc935ee56e146eb1b6a02f04e4b63f9fea53e5f34,62,8030,1412,3.810686
3194,97526c73ec9b0b4b1884769f1d1ffcca941f58c502dbac631a5edd4a9b043089,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,21,4546,2786,1.155501
3195,5a210bc5f062bf6c3471981fc722c22fddf96c83ba1756292c7bbf164b74f084,5ecbc9b7ff064994adbd3e109720e494c249eebd67d6fa4841add16a0fc0e823,6,2473,1442,1.172529
3196,18d4aee90a94d871723c2f1e59d3fd588df9d09dffa605325f2c68c9b4d8e128,ee9af63abbc01197bd4dddcbf530cf3a9a332f5afdeca532a9d6a7e1f91bf32d,12,2110,3896,1.017283
3197,3f3479a29153e275326abcbd3a6ef411bbcd71e926762cad1467bd9c0c2a73a8,6ce1ea67c7c152a9275cb6254c8d0189302375d6ec3d3b4b71baa905cf069067,108,5339,1294,10.894099
3198,3f29c5cf9858167175c90af614e9d15d2ad8a43a0e0d984b554b6e145d477abc,43e6aa69a4ad0b1ed6756a1e1b8e4c2b31dc034b72361ee441a781454edca102,41,5041,2142,2.646119
3199,3367c4fd84d01366d08266be48d6a2f5c7a9bbe56c24cf7b8eb11a1746fc6536,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,344,12979,7170,2.576083
3200,ca16c8f8b523741a392e944ff3736cbfd7df2fcb7d16b09594831690c09fbc6e,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,13,650,12822,1.087016
3201,43e6aa69a4ad0b1ed6756a1e1b8e4c2b31dc034b72361ee441a781454edca102,66b096669b12fa6aec5292df389d8f1ce78bad287689278704069e5701857871,32,2142,1458,7.140600
3202,08227d929899692968c7953baa19202a30ee27e168435268ae6ad08ce6cadd24,8e4941a8b12078b60050d32df3ded9da2648265c45787949408b8eac39d16c8c,10,2485,2326,1.205662
3203,6098c45b6367fcc0ff492e897b20579d37fc1b43fa293fc0295d4e3eeabdc888,86d0a30e8ffda353343b17f593dcbfa4860ce494931396cd2a6691edb6d9d6db,26,2588,2622,2.670165
3204,3c319f7e97b67f70d66733463a88350e3084dda35e84ec8f2809b84330fca566,6433ca175221d5fc16dfd95e71882e2a5fab9a8de3fc0671c767eae917bead04,183,3730,3329,10.270467
3205,106862008bd46faf8e681703d8dd5ef0d94f3a63c04b4a01d83006eb43601fd1,14e0acfa4cc4b07fae954357d84e5e2e8146f8bb1fe4c59522dc8bb1ed521d33,6,1465,1738,1.642198
3206,6129b3767ee98cc47d3dcfeb4d8c3245fa3cce074903b5b82a9e620b49eb32a3,687e76ba74031be199fb48d468f4757828d42d4008d80c27f57f9adfddf74fb7,22,3267,3810,1.231715
3207,865b7c05a2859d4bdc0e68e13a7ae03c41ec32940903ef2b82496ea4d1c9e76a,b3d0bde7920e053da68de3cd8e350bd32da6cde38f305a15ab9dc2a1f18071ef,23,9667,1534,1.080868
3208,4de7e35797e9502ea8c94661380b6508ea96d7c9a075a97749bedf6ee9b7aad4,7c79be905ac4a2b998e6a437a265a842d2e5b6dd0721ec9fc221e552c8093286,6,467,1720,5.205563
3209,a0f1d0f4cf7104c57c003a5a40fd645a0cda033be9acc6fd03ba0c98c75dd8ea,de8d0880a3e3656b3db963677724b77988033b5775773b5bfcc63d4f48154a04,13,1751,1902,2.720247
3210,1ba4e277069617500862403e2f61835fc16d934e5e3894624dc980a6d40d968a,63f3da95314c90b3195468322b10677a17a43d92b4dddcdb11fa01a58d76ffe4,15,2023,1847,2.797630
3211,6c04925371d534827ac38fb5de135ad322efca6a2e254455ed06bb3567c17a07,ea889ff89d4b38e1bde8b8947ba1efb01f3b4679f7bf62abcb8d33913e84bcb7,31,1467,5127,2.872301
3212,14a97d22f1379cae45966267639bb1b8c95aecf1e5a15c6a1067bf784ec36206,e4ad8e98e89a28e81c8b5324f478e0bb583a9ec8bb0c105f6fa4905a07e9a0b1,298,13407,5651,2.741076
3213,d6b891d8579605df8e7a8188fa294d135e11d7dfcd051ef13140045b10d38c96,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,453,10964,12822,2.245614
3214,1c0408bf90f62d263d8af54713f205b4fcb5613185c36e6e88748d86204ac4d2,b0ce09d860e87784c5b6ff756d5c69d2462b1f2ab1418499139702c448a8d290,25,2003,1536,5.662778
3215,011b0da93c663d6b960560cd25c3e069bcb52d9bbe3c3fa798625a56994a0166,de8d0880a3e3656b3db963677724b77988033b5775773b5bfcc63d4f48154a04,49,4856,1902,3.697163
3216,2ea1a20ee824ce672e4a8e6e0a7b429da5e641a98fb6f9d48da8d212ab9608bd,ebf2c32994e65a9984fc5397842a336422f8af793ec1f9627beeed5cb2ff5aad,71,7031,2409,2.921233
3217,686b29054e8a44476222622f7fe2aaed771f3d6c40295e9c5cd6601eab12779e,aa6a918fa29427ef0862f6f939da307b425966ad778c07dcdd175da8a671ebea,6,1669,1301,1.925659
3218,14e0acfa4cc4b07fae954357d84e5e2e8146f8bb1fe4c59522dc8bb1ed521d33,5dbea717d3f1e3431c11d0c5fb8d4694648b306fd83f4bf1226a537131804786,9,1738,1663,2.170012
3219,18d4aee90a94d871723c2f1e59d3fd588df9d09dffa605325f2c68c9b4d8e128,41fc54805cf02db35a5101abace493b4c0473cbaeb2c4b6ec068f96a4225f215,7,2110,1994,1.159450
3220,268d624d7aadeb358985db6dcde27b4095f18665bb4cdc27a76102d637a9ad6e,8174bcf35c0e44d8fb8d79f05db9627bb80380e4ab306fbb2c3ee3001e665ccb,45,2184,1802,7.968321
3221,0879d270604fe348d2c5ff1610a665d66cdcc1c62e1afd62d412799dc5149ce8,3f3479a29153e275326abcbd3a6ef411bbcd71e926762cad1467bd9c0c2a73a8,207,4662,5339,5.795620
3222,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,61,2786,1930,7.905933
