CUSTOMER,ITEM,QUANTITY,TRANSACTIONS
c35cee593fa90a929705202fd2c830d095be0c24a47e0a8c5819fb9996745a57,6433ca175221d5fc16dfd95e71882e2a5fab9a8de3fc0671c767eae917bead04,6.0000,2
eff9085ada9fda91a07c8ba2cb80cbbca872e36559a83eb636e45b38d15c3bc2,9f3546d1dbaa4f42e58f406d7bfae1f755a647abceb737c8f61b84c26a05accd,1.0000,1
977e545545829e3cee84e01cd412288c20147d88d100667929a6d012a17a4d3d,12ec004946dd4bae8fdbd875571ba82624869761dadbb91040d3be980b2dd29b,5.0000,2
cc494f9201dcd3e83106693e578db3c9977b938e99beeee2ee0cfc9d2e4e6db4,949d5863ea647927db81cf760d03933c988d9c1f2650f28c66adfff63105c61a,1.0000,1
9fd1405f4b49233bfc65521fcbfe7cd51c60a96e93abeb7561e04e68063a046a,d1a7d185f4ad73de74d59c3ce0bff0831b51e59b00f57fe44b53bb23198cec20,1.0000,1
b5e9c69211a66fa370fe2c56cdffbce0b8404dd4765b471023f57a78c0a5794b,0a19e714ce4bbedb190a469b9d1451b1c01275cac6fa34dad4bb02e407e61a6f,2.0000,1
d50d2a370107f02cab80121a7b4c7fba460b4807da45a66478b9c4a8d0f9b72e,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,2.0000,1
626624254a9fba2d5ac9e272e4d926b87467921542e61f4f67f8ebf700cd6d95,da52acc39962220d32dbaaa6f0fb2ca3de2366343b00d0e4d2bc71ede2a53b7e,3.0000,1
2233f796c0e7614a9a23fcd9a7bd35664463b34d9a9b7f09ce1b478a91aeb683,e5519cf0f639b518b111026a1e76e6753292a7053392e355b5a27fa92b4f55c3,1.0000,1
e973980657d34f279443d09b276ee8a0bf34ec348d2411dbd2726d8da497f99b,ee9af63abbc01197bd4dddcbf530cf3a9a332f5afdeca532a9d6a7e1f91bf32d,2.0000,1
83e6975dc23955fa169bec6183f9df8e41ff5e1d23b49683af30c8a6c4cf8b9f,abb87bdb518badcf33fc455e513be6903c6f7d877828e5c811bf4dff79771ef0,4.0000,2
cc494f9201dcd3e83106693e578db3c9977b938e99beeee2ee0cfc9d2e4e6db4,bea8dc1075bce33c0998ba5eedaf732fa20308e790da7c880b35f3dd02013a9f,1.0000,1
609f76bf8f6e87173af86ff307bb0d054aa2aa8719952fb041ec66c00b9033bb,6433ca175221d5fc16dfd95e71882e2a5fab9a8de3fc0671c767eae917bead04,1.0000,1
a73653634853c27949fd8c8952c624cf7094e30fc8c505b7f1350263b049eebe,da52acc39962220d32dbaaa6f0fb2ca3de2366343b00d0e4d2bc71ede2a53b7e,2.0000,1
71936e264bb59803863b0e7fefd1095109f43641aebbf6596002908b09690c41,6a5510d67060af52da80ac4af48483940eface74eb744f6cd379e7d84e3e6991,2.0000,2
e4c76adc4e0aab524944a336397ea1dab5ee18e07bdaf222403917dc758b5a54,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,2.0000,2
39b4efcbcfb23f4c7e67dd190c2b1e028dd112261eb5782e40f71c724172666c,e964b93823eb0fc5899aebb34143ca049bca6526d3c0e315e7bee4547157b378,1.0000,1
bf7c10802e5292d5e11829f297981852035913b2ff3b7c4494f56e689f7e7d29,6129b3767ee98cc47d3dcfeb4d8c3245fa3cce074903b5b82a9e620b49eb32a3,2.0000,1
b9b872707f658f268801dfeeb975f38483d9dac80523bc5ab7974a0d10b7353f,fdc00921dd992eadee2ccd7d5b49667120c1df228373fbcec1822fa03dab9c71,1.0000,1
bb8881257eaa8f69be976633e385ff5db64b04a6b6da4f9664b4291426095b77,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,1.0000,1
74208cddb77b4c0614e7e2c9c18e179f72c42197d7292ab363aeb6aecd03e9f9,beb7c27c3bd5599e2482d283ede34c16e3d0c7f0ad45be1c52f9b635d2f346da,1.0000,1
1667c212940b2bccc5f717f67a5263bd14c5d921ff0d18518adcd3d9f4051ef9,a45deab02cca0f0b3542910c096d42226a66130e6bf68d640b3270ab1b4f2916,4.0000,2
41170427c17883e528e14bcd48848b1f51404fd95eb955696fe40e95bc681c55,b26906efd5c5ce7310e6500d0c87f6b0b7034160b54f390de47dd128308959a7,4.0000,1
335a7304ebc268c52214fd7428b836d6a3b85e5f9e7abadf144806f997900da1,9f3546d1dbaa4f42e58f406d7bfae1f755a647abceb737c8f61b84c26a05accd,1.0000,1
8d6cf3b61a748e000630f6e36f013da0c4f2e9ab4b4e5f4d05248a4a266e9e21,a2668c9b4dca4ab9c128a08a39e8b041adcccc42138298bf125fc90ff98d4905,1.0000,1
1fd1819cb6ce3b6d73cb8d23ec65520d33d0378891a67884397ab1fb49afa35a,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,1.0000,1
f3cf0161d182fedca0933819d58f5767034d65ca2e1b726c7a548ff3e91e23fd,42ffda18f98b59ba27058a3f45baaed867895afdd2fd59fdcf51417642072a26,8.0000,2
92ab247c953c2590cea3345345793a90e1c0681d65531e4e0d4e84a9cf979131,b26906efd5c5ce7310e6500d0c87f6b0b7034160b54f390de47dd128308959a7,6.0000,3
2c3c0e5d6e19293b6425e223627d545b5ffc0ec11989b74a6100fcdfddd78b28,1e87fbedcad92c319711955ce017425e1778fb3768a98321a4cdba8755eeec76,6.0000,2
ccdadc9009dac582435ac2a9cfd45b9ff0509417bcf51d15a83dac56037b4f6e,ee2ae796bacd7778dec08b334d35865e1189ec6d7528642fb47cbb80502a148f,1.0000,1
eb8a170ffe839a7e382b36b4b3d3c997e168a96b50a84a9aef897df8fdc56b55,4a785eb19c7c90d2fec4eb88b9a94c3927ebbdeab355ae6ad571f0dcd2ad34ff,1.0000,1
b3c163a61df34aa717be876c3259d1970bb1f0622e61ddf740480946e1ce19c9,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,1.0000,1
479757a47f9073a152989bfaf0ea5a17f9292eb412514422a5b0c88662b8e407,a86368cd756b133b4ef520740e0dac48e48784fb528159a6c02e929c2a1e3caa,6.0000,1
b609dfa4fafb057fb95fc7bf5321b0a321a7b848b2c760e6027fbb7e9b8fc930,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,1.0000,1
dc1832d8404061e999e555050d746f3744df5123d822e91ea3aaafbbbfe2d790,b7ad9b8310181c13a4714ac6305e2e04f2b8aea9584eed05b192c3fcb9b97059,1.0000,1
8b011285c633b4bcad38c17a73a154b03b4284744b901adfbb91872f553b0460,14a97d22f1379cae45966267639bb1b8c95aecf1e5a15c6a1067bf784ec36206,5.0000,5
0775d4a6626447cbb413ad9d5dcc9dff24d522f01bb35ed249109dfb3c60403a,6b7b7b9017826b8b5db516e1a553ddfca8fe0edd5e90df9a7685c7d1698ba440,3.0000,3
4ead9cecceec909f369bbbb9899ad176298e6320e6ef40144265f1a5f1d6a9a4,c62772b3bf43bafc30d89276129d4fc6e14ac824083eb9ff18df170eb6d1c5a9,4.0000,2
2be0c40094e1e3738c378c6a256b34c72490e8c87e1721ac229479d343fed72a,f2ff372b8809071c42b5ac386dfa059d59870bcca4b1c116055d60fe169a7115,5.0000,3
ac326ad87945b460570433d357333143317e652ab3933a732b0f273bf0f6ac5a,687e76ba74031be199fb48d468f4757828d42d4008d80c27f57f9adfddf74fb7,1.0000,1
897d4a961840a4664f66c4235d7c7c12a552608ef9a7d32d576a2f2794ff09f5,659b3e06d03a2e6b7efe6a73b9f1750bb75b8c50f09541e248e185593bbd0a7c,2.0000,2
441e4cf6f1b5adb3f721aef5b333ca2a787cf0d5404ca2bc3ca63935d979d97b,ad5252189d321cc6851e2886169bbc6b75ac7f278d097f1af853630eb99a1968,5.0000,3
7a28b5e68a568ea95a87def743294339c4b3016bbbb55b7b083ae9397202e5af,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,5.0000,4
ccdadc9009dac582435ac2a9cfd45b9ff0509417bcf51d15a83dac56037b4f6e,8d894f2b012a4951b5b6b598e0f8ea9a783ecc000de78994441a36eac4a40e01,6.0000,3
d6791861cd26d10e9e26a42ea7b407e1917e99f133a5d5df4046931b7fae4105,8de9df7a861349c54bb7d1c526d8b110444d5170a898d7ca2fcebb1fcc5b13e2,3.0000,3
afc3e0535f59464f2e55883bf9b7537ae6ede348621c7714dfeff10948807f40,e4ad8e98e89a28e81c8b5324f478e0bb583a9ec8bb0c105f6fa4905a07e9a0b1,3.0000,3
4ead9cecceec909f369bbbb9899ad176298e6320e6ef40144265f1a5f1d6a9a4,942da1e81bb0a4ff1ba51dc5cadfc7d2ff7ca25ef647d5010342863b331183f5,3.0000,3
23e371eda4f033d536b62f8c908545fc8ecd7ac657b33616bd772afd43a732b6,129fc00152d97321ac540dde99547b4cb39de77e0a3a91fdb2faaf725a9d7bae,1.0000,1
fb8be9e87ce4684b82f7f5f1b232525191a3575aca8ed30eab6cc1cbb00b0271,8c593edefec8ff0fb54aa7f7695f69d246088df1299e7370dde90dddfed149e2,2.0000,2
ca6b0a0e2c0cce1b7e2f07dce16fd2897a7030a855b8dbba220310fdfcab3093,e01750ef7e6dd2817c5c667e66882c931484d85ecd9b0d9633f2528d3d4a3263,3.0000,3
a5206e86da7a25145952515fbf204832ddd46d1b2aff8e539d8e5496978bdf79,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,9.0000,2
40c41826191cd71b3ab436bf23f939ee391b85c7e2ca53c7e9b132f0dcaeebf4,7c79be905ac4a2b998e6a437a265a842d2e5b6dd0721ec9fc221e552c8093286,3.0000,3
fde6fdbc371bced9a49f37e067f4cbe06bb81733690e59f84d73053fe5a7ffd3,cf239c3e508fd21eaebe4c5760cb08f2631f35189b46540c6c36116cd80e0122,3.0000,3
de43e9df3db91b7e61e2dd2351209f14168581456dd4f1e19da728d485cc4ada,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,10.0000,2
5862561d2b9164ca73242d4541a13df23b88860142d4f74b92f141923e106445,129fc00152d97321ac540dde99547b4cb39de77e0a3a91fdb2faaf725a9d7bae,3.0000,2
cea8deec0b86aed0e2428d933b1880d1a7e3e05f6d3b47e35e2c16c330eb6d84,2fabe7a0a9c1aed9eb9cb232b53428a6fe1f82bdfc74d2837e9a6a7dbeadfd9a,2.0000,2
06a402e83dcc59e22a36b7fc352119279091e7740a2ce4525eaa2931b019c16e,ec3f53f2ebb18b4d9f120bf42524281cbfda3f371f3a555628e84d2ed87a032e,6.0000,2
e585ea31d850bb8625381d0b5ec05f9ab5decdbd30b07df88762250245aee594,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,2.0000,1
a865396fef2cb414bb8abe502d2066409fd5ae7cc3ec5f79eb87ead5a889f211,14a97d22f1379cae45966267639bb1b8c95aecf1e5a15c6a1067bf784ec36206,1.0000,1
f623cc3b64cf4708151fae15160b9926975060bc7bc618c40e24393e90ded985,a9a22ebcfd93353e4a74ac9dbc570bcabda07683c95245ddd1882865a4d0c8ec,2.0000,2
1217ccae022aaee84b306ae816913e13df4b5246a0366896e9dcddf94addd2a6,8d894f2b012a4951b5b6b598e0f8ea9a783ecc000de78994441a36eac4a40e01,9.0000,2
86d58c75622b9181eef3c6d22394fb9605e2a76494917bd03b6ff30cf3be326b,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,15.0000,4
9d68b0ec0058c1bb8ada3f380a8379001df0f933dc866a82a924882f50b4a228,0a19e714ce4bbedb190a469b9d1451b1c01275cac6fa34dad4bb02e407e61a6f,2.0000,2
b4eef089da551b487bae605655c6f9a2035bc1bd203fa807e98245d3ba568061,129fc00152d97321ac540dde99547b4cb39de77e0a3a91fdb2faaf725a9d7bae,10.0000,2
7515297614b57c9ff0ea869f8259fbf1342ea89f9bdee2ccf8ade12ed5bc8e11,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,12.0000,2
373ecff731d0b55435e0ef78e386d4b474018b7b2137ea22a1afba3beab78283,6ef55d415ce0952c4ed846adb4e34ceb94b1da052806cb285fc5c3e585629a94,3.0000,2
ef734fb524682c688a9133d557cd6a279ccf1ac10c7bd78ce107172d375437ad,f14fc4251d2c7eeef839a93cc52c76163dd015afd5e719fb530fa5ec3059bba2,1.0000,1
a8e15292f65bd036b9f3991e1154f67e3ed40d590b2c925c078ea0df682549eb,ea6f09a90b25d6d4f59e9f8df19a3a90f11dd722f7474bb71c6900da9328d90f,2.0000,2
2e20888b19c9504793f0fab0490a9e68c69bb0eee8a1d99eb0498e0442f2f08a,f2ff372b8809071c42b5ac386dfa059d59870bcca4b1c116055d60fe169a7115,3.0000,2
e869bdfc300f4dbbc689d8b27b6c5fab0fa6ea9adc6d15cc9b164549cdab91c3,2dafff8fb5c89589c6e387c525f00a609d08b8acc3fd651e5e42871c12ce5822,7.0000,5
5d6a4994b99f58d1897bd14a6f3b77124b7f48e112b24d8d9828e5e7fb718416,4c3dc7d1939a786f099795c6c08245514badf09f39184517f921999ff62df18a,1.0000,1
298c841c636db37f06121485009250b7532364d633f42116cd6603fad5950091,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,8.0000,3
7fac58d74645fefed1cf9b399d5168c6034836f0959d62368d11b4bddc75751e,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,1.0000,1
4d7777cb6857922de33636820ad9a911ea34791a62f2ccfc40cfab514496d631,16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,1.0000,1
bc47ec8cd60cd118921751a665eed74fd7e8412cd8f0bd5e6857eb49121bce42,73642b7ccc578220c80a0cdf53f2726b5e9e6506e8897722b9680e78775f5f17,1.0000,1
370de8e2e5f96a5cd9ce47f89760cd182786ab8b15157629f368463215a7c65b,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,10.0000,4
a11189de7936d8d3ecdb9ccf55a400025dbee35b022efd9b874fbdde00e73b01,d0189a0a485e59c06c4241ac2fdf4f6435278df917797e918ed7edde4c388072,1.0000,1
82a8171b9c944a6d9549d400c5dcc4e4dc79660a7116426a8056899f6e2ffaf5,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,2.0000,1
96bbf71e51105280184220b31cef6e3fa0a1a1e761a69930a30a270e8f86307f,79e164eb555cd7f7ac1fb78743a9d378979b7d00f585959153eefd8a969179ca,1.0000,1
21760dd6b8dfade4fc6ee8d44256b7a9907573c02337e001178883a0a37f6a2f,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,2.0000,1
7a92cb2808b1f49df4029a826b7e3b8135ad98877945ce594ee23a8318a7eb66,f14fc4251d2c7eeef839a93cc52c76163dd015afd5e719fb530fa5ec3059bba2,2.0000,2
db89bde14cae9d18ce207691ec69d8fd183faa2fb8ef99a196c3718b56a67dc6,865b7c05a2859d4bdc0e68e13a7ae03c41ec32940903ef2b82496ea4d1c9e76a,20.0000,1
d5ff18138cfe1d68231c757fd80786e8c12d490bce63010f682a8a6507483abd,3f3479a29153e275326abcbd3a6ef411bbcd71e926762cad1467bd9c0c2a73a8,2.0000,2
0509d2b11d5569c9a02d30939b1314643000d3fb36d986f3189f0365377e072d,d2e001b1489ded6cd29c4efdeddb711cfc87a731dc1c6a90ad37548fdcc6601f,1.0000,1
b5133b86ee6237b9923cc102470013d848033684aba40ca76237bf3c29cf82b5,6a22c6fce381547a51494f5f223b18f25e4e9bd28828343676120fff85a5dcd8,14.0000,4
71936e264bb59803863b0e7fefd1095109f43641aebbf6596002908b09690c41,f523013e192191e9075dc88fda32ccaf83eda8d9bc616894253a3f011b699baa,1.0000,1
a68e597b6f0cfe333624c92e076143299e3fbd06b080b2ad9ebe287c8c7d5d0e,942da1e81bb0a4ff1ba51dc5cadfc7d2ff7ca25ef647d5010342863b331183f5,2.0000,2
ccf60704c3029520fec1d803625d8ff84dcf9c753f12424131d8510ae3627610,8d894f2b012a4951b5b6b598e0f8ea9a783ecc000de78994441a36eac4a40e01,15.0000,1
6d510758d59b5495879e79168ab3b9a7709756e798d401000abdd9401e61eca8,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,4.0000,2
40c41826191cd71b3ab436bf23f939ee391b85c7e2ca53c7e9b132f0dcaeebf4,93ca4748e8f6d7759604344391197ef16e1b53ca5cf40df75430908c5140946f,3.0000,3
984011353b1ab44bc61c420361e745f63e8a189d1678fe3dcb702c557eee727f,c903a0edb4eea1d4f244541c66e3be6446d29b74ddbc021ff523b703796da1d0,5.0000,2
21a4338e34620d2c972d9f9d01f7aaa920854308a61036cc120d7c3d6bc04263,a3df705a2dffa05976b853e19106b1b43a66f606775f91d9c63df096fab099ec,2.0000,1
28f7f1efedaa6eb4ac01c06492ff578cdc5d00e3b8c9c02ea0c31543984a23a6,12ec004946dd4bae8fdbd875571ba82624869761dadbb91040d3be980b2dd29b,1.0000,1
350b73f8cdfaf70db6d6a943878ef66c63878d0c0fd6f20eb0841f871de72453,7eaeef54a7423fe503f27b9783b29ff3f6bb358043576c35fa39a0de50c900e7,2.0000,1
0394c9e8a9f0fbf126fef77e07db671fa11b1f73a46678573e3da15d68a757a8,3120b2fe2d94af49e4e6c0dd5c387a26a671ebfadc615b2ddb54674886ebea65,1.0000,1
4c9b0e7a02fa0484ace03020301667fa590b6604f83bbce330738502f7f3bc1f,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,1.0000,1
0c69126e9abb4174e3d0813821a4c94a735ef39c9838ec875bd2fc58d53bd5b0,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,2.0000,2
897d4a961840a4664f66c4235d7c7c12a552608ef9a7d32d576a2f2794ff09f5,97526c73ec9b0b4b1884769f1d1ffcca941f58c502dbac631a5edd4a9b043089,3.0000,3
8df0b7b1dfcbe5ae97b5b7f6e518e959ee585a0f71361103065067f09d962f0e,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,2.0000,2
25b2bd6961e01535ab79a1b487ced0ab286e3084e0e5aea49215ff0d81259cf8,0fe4529c5e21991b0fcf82b223495d0b3e4b1bf7ed16a042ea5d9c3899def4ec,1.0000,1
d573c8a500ac1ec1202b6e096df4b0113427130efda9da59d138d702bff9616e,16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,3.0000,2
3927a2fb9b07f6c1f238d625868a06690849a35e35198171d047f0158e2a7e78,14e0acfa4cc4b07fae954357d84e5e2e8146f8bb1fe4c59522dc8bb1ed521d33,2.0000,1
806404daa65b1a30b91b5ff8f7aeb4509bfacf7ed5c023f42f340f69db66882c,197ce5e499a6ac916c4e2c97e2e747ee6f1ea6378e752a38c26fa2537f8891d3,2.0000,1
47c43ac3e331606758a416d684e8cac8c4ba0d494343dca9e47667411ecfa731,2fabe7a0a9c1aed9eb9cb232b53428a6fe1f82bdfc74d2837e9a6a7dbeadfd9a,1.0000,1
5f39ac9bdb9ec3d55eb3ac1298a91ad3be1ab6b700b103062e1e4f23ccba66ab,bb48156f44d08892a144173909d2ab113f904450aaec631f3bff7b13466b665e,1.0000,1
0670c90db60e085c6512871c5a158495aa0bd6d90f6af629fd36685c418e4c83,2df37d5e60ac97350d4dddec30e37a5ece70fa1389dde6fc1257f9b0c1511882,4.0000,1
7a7a6b07709940d30a4470cbd1480e534f93dfcf2f412d975063e847dd881180,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,3.0000,2
677d9c1236fa5304ec5673b613e05699e4b92b1c70eab5b18e3703b2f2972485,5e51257163e12184ada71e9c5c7e3779cc32d54ba8faa9d0f269720142a965cf,6.0000,3
e422b8cfcb83da7e0785576e22a2c4297ce8b771358fc2b14bd3df3b5ec1a3ff,803419a86fae10720ab0b85d092036687e237ef121cf90bc058819938d89d097,3.0000,1
5d9dc459ec19f7fc933869c7f12262f26bee749042d12bae086508cd103e8654,3f29c5cf9858167175c90af614e9d15d2ad8a43a0e0d984b554b6e145d477abc,1.0000,1
85faa9678a992e69a59a2d24070bca9f7df3d2bad27c1d3d53920af857caf5d8,4bf1ac9c051fd81293d2e027ad69eb6f26dd81dc3ee4d9d33a9ce57648e92528,1.0000,1
927bab4ef1df3917751e09ec55792ff85707b5e1fb286a33fb0d686de8cd7ff1,7ecbb9b340a3d212aee6d2dc8083d114b20ee9a80555842fe88bf349e4ab663f,1.0000,1
bbaf693accd7d351fa7d684aadb5369cbc9fcfb8497a45f7408d86559c04bb95,a9a22ebcfd93353e4a74ac9dbc570bcabda07683c95245ddd1882865a4d0c8ec,1.0000,1
d2fa57953fdfbbe3164cef52a85dcf6af460c8d3f269b9c2a7f6b25fdc0734b5,49a6af72364dc625b5010b9d4a0e624846faa9d5c88da6762f2e8bfbbeb5bd67,1.0000,1
231bf5840222e5859f71a4e18827c778be7db67d045fbd1de7d84cd6452b8854,1c70ee9a408a47b4dcf85e2cafb97782c313855b61cd0172c1e8e89097cc81ca,1.0000,1
7a92cb2808b1f49df4029a826b7e3b8135ad98877945ce594ee23a8318a7eb66,da52acc39962220d32dbaaa6f0fb2ca3de2366343b00d0e4d2bc71ede2a53b7e,1.0000,1
95d11e2b1aa2605ef1697c5d767511c7d3eeeed029ff0b38010833a318b4e840,1c70ee9a408a47b4dcf85e2cafb97782c313855b61cd0172c1e8e89097cc81ca,7.0000,1
f7a4572c74364537168cd3ef9b49ff6e1f6f55b9ed856ade6a7de269210d5eac,2ea3d008a9c13e0928ed4b92df4525437bf379f40f17e12f99313f194a2e7829,2.0000,2
de39543a580f06ca96863eb53096ab3714171ea70a7ec1e78ee676ea895b9b7f,b3d0bde7920e053da68de3cd8e350bd32da6cde38f305a15ab9dc2a1f18071ef,8.0000,3
43278ee90434366f66654b3c502b81bd123b27fd4197af8c9d09f41434167509,949d5863ea647927db81cf760d03933c988d9c1f2650f28c66adfff63105c61a,1.0000,1
b3f7ceeb7d46b57354107c6f3ed3a922ec3a10296d673e5d248fa305e1150672,1ba4e277069617500862403e2f61835fc16d934e5e3894624dc980a6d40d968a,1.0000,1
b926e50db60261a498db5f10f0831f7ab69d3fe29b6d717bf81cb70a1124e5ec,de8d0880a3e3656b3db963677724b77988033b5775773b5bfcc63d4f48154a04,2.0000,2
b2fd19feb0ee89ad4d2c295b11666e5faa0fadec5cb317fb238f11954279d452,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,6.0000,1
d984652bd31d0f6d59835ed74b11bf69e079551ebe31c321d93e41a7ba3bce43,7ef63a244231a57bee7ac5765234820a94d14682e74b871e6886d70c92f5fa41,2.0000,2
3dbb39c88cca9345e1da00b40b712b56add19ee1eb95d6c210c0293d417f8b39,337826d90c17e6550f4820a68f2e550f4aead61f3ef5c2485e658eeda68b481c,14.0000,4
1fd1819cb6ce3b6d73cb8d23ec65520d33d0378891a67884397ab1fb49afa35a,011b0da93c663d6b960560cd25c3e069bcb52d9bbe3c3fa798625a56994a0166,3.0000,2
21ac55e578103e491718698bd2028ef30e2c06bd60b2cf0840fc12adc3cb75e8,6b4b021061f2870cd68968d52c08b392f783214e67d1d175213a0a114bacdafc,8.0000,4
ce2ea99ff27c45f6f983f2fbd6e3d8a47fe361defac7172a1c7aa7a7c80280d8,67a3987bde1d4fe2e7d75f308bc27ca3a2a652fdef97121a95cb234b537f1b9f,2.0000,2
94b8670a83528967cb139fe6a31a7cbd1f29d687192c11e58d2a8e1bf3adbc74,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,1.0000,1
e50e7c0daa5d5e0e8fe746ab9249ceffc3e5237a1481a1139e6c15adb076076c,73166f56476349653dd83285c5ffb508bbb3f4effbbce65630b140e62a6f0f7b,2.0000,2
6930b4ddd366095aa013822fb826c1b6ed25cba7e371837d299e4a533b5050c1,5a210bc5f062bf6c3471981fc722c22fddf96c83ba1756292c7bbf164b74f084,1.0000,1
046a7b1b55bbe6a0b96a5dd16e0f571432e2f1452e8d6930cb91f30697db7d57,a47866ecaac40095d3695ae8450f3dc83fa8b15144884631aa2946c455d7cc21,7.0000,3
84e0341eedfb77771f28f31be9b42142235eb27979eeff39da28258ace7fefea,e2c5349ff7db1878e332b58271493d35ba2823fa63d3b0a7a87d7c2185303747,2.0000,2
dc20e57a14279d3488b2786cf367ab0ba867a43bf107aca72409dcd20a2a2765,12ec004946dd4bae8fdbd875571ba82624869761dadbb91040d3be980b2dd29b,2.0000,2
bc164b586d5a0c2d5e010b5c15c72ee0c535351fd1c49fbd1861b5097a575d35,e2c5349ff7db1878e332b58271493d35ba2823fa63d3b0a7a87d7c2185303747,17.0000,3
5f3b3e0ce45561e7021c69a073aa645e39c97f593dbcc76f13b295185f3aa6eb,f06a25f221bf290f7e51468e35eb5a78a62172ada73f4b8180e29d719a4da53e,2.0000,2
836e62fc6c671197b83650a01b8b45318fc9eda8e783996e2b3460a6c2ae76e9,a3df705a2dffa05976b853e19106b1b43a66f606775f91d9c63df096fab099ec,1.0000,1
6082b031472bbdb263293d235be5c17e7501fc044b8d8a6f14253e3e61e0b5bb,958dd9d4ec7c582197911acbb0f1d3893ccfac859c96f24a7e453b0a64e7062b,2.0000,1
866fd755523873145501f896f647341e8a6373474c842478f4768cabf031ec77,fd8c70d6b32291b152aa5cfc47f567ab8f5b0c2af4bcf3d84c182bb4bf42e9df,1.0000,1
370de8e2e5f96a5cd9ce47f89760cd182786ab8b15157629f368463215a7c65b,da52acc39962220d32dbaaa6f0fb2ca3de2366343b00d0e4d2bc71ede2a53b7e,12.0000,3
92ab247c953c2590cea3345345793a90e1c0681d65531e4e0d4e84a9cf979131,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,5.0000,5
9ff69ed5de1ac6cb8579a536d88501db542e51518b9279766ad79c8c89ca3b76,942da1e81bb0a4ff1ba51dc5cadfc7d2ff7ca25ef647d5010342863b331183f5,1.0000,1
9ff69ed5de1ac6cb8579a536d88501db542e51518b9279766ad79c8c89ca3b76,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,8.0000,2
0d76aad94e0f0eed37e927b5917a9138c874c110d763509ac56c29f136cc552a,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,18.0000,3
9002fd998c402407e63ba6c0ca3c7a069a640439d9849b386542d47b0ca33263,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,1.0000,1
5ff2c242a194dfbd5cf0c2b7f891cb776511e0143951a3523707736e745c735b,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,4.0000,4
4e8b0382e8b30265425993833842a5988d3abff4bfe62612914f7e7dd0ef9818,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,3.0000,1
e7ff4996ed0a239e0dc3c18a2d9aa927784be9bf56cce18896680fdf1fd5334b,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,6.0000,3
252c5e4aefdb3a0e1340f3af019ef96324a92ed3f6e9c57f34a30232a22dde96,73642b7ccc578220c80a0cdf53f2726b5e9e6506e8897722b9680e78775f5f17,1.0000,1
b8478cadfacf6c7dba56967ea52dbfac9530a67c48a073c5f63d06def37aa31e,176692dc661cc8dce47ea80e8edbc3697bc2d5e08d815005461d187e3d3cb46f,1.0000,1
bcea97e945e68eeb04cbdfa443ac0efafce366af62c7b686a45ea9c210417f26,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,4.0000,3
